"","id","Dato","Vannstand"
"2213",2213,2020-05-14 16:00:00,0.921
"2214",2214,2020-05-14 16:30:00,0.922
"2215",2215,2020-05-14 17:00:00,0.924
"2216",2216,2020-05-14 17:30:00,0.925
"2217",2217,2020-05-14 18:00:00,0.926
"2218",2218,2020-05-14 18:30:00,0.927
"2219",2219,2020-05-14 19:00:00,0.927
"2220",2220,2020-05-14 19:30:00,0.928
"2221",2221,2020-05-14 20:00:00,0.929
"2222",2222,2020-05-14 20:30:00,0.929
"2223",2223,2020-05-14 21:00:00,0.931
"2224",2224,2020-05-14 21:30:00,0.931
"2225",2225,2020-05-14 22:00:00,0.933
"2226",2226,2020-05-14 22:30:00,0.933
"2227",2227,2020-05-14 23:00:00,0.934
"2228",2228,2020-05-14 23:30:00,0.935
"2229",2229,2020-05-15 00:00:00,0.936
"2230",2230,2020-05-15 00:30:00,0.937
"2231",2231,2020-05-15 01:00:00,0.937
"2232",2232,2020-05-15 01:30:00,0.938
"2233",2233,2020-05-15 02:00:00,0.939
"2234",2234,2020-05-15 02:30:00,0.94
"2235",2235,2020-05-15 03:00:00,0.941
"2236",2236,2020-05-15 03:30:00,0.94
"2237",2237,2020-05-15 04:00:00,0.941
"2238",2238,2020-05-15 04:30:00,0.941
"2239",2239,2020-05-15 05:00:00,0.941
"2240",2240,2020-05-15 05:30:00,0.942
"2241",2241,2020-05-15 06:00:00,0.943
"2242",2242,2020-05-15 06:30:00,0.944
"2243",2243,2020-05-15 07:00:00,0.947
"2244",2244,2020-05-15 07:30:00,0.948
"2245",2245,2020-05-15 08:00:00,0.934
"2246",2246,2020-05-15 08:30:00,0.934
"2247",2247,2020-05-15 09:00:00,0.934
"2248",2248,2020-05-15 09:30:00,0.934
"2249",2249,2020-05-15 10:00:00,0.934
"2250",2250,2020-05-15 10:30:00,0.934
"2251",2251,2020-05-15 11:00:00,0.934
"2252",2252,2020-05-15 11:30:00,0.934
"2253",2253,2020-05-15 12:00:00,0.934
"2254",2254,2020-05-15 12:30:00,0.933
"2255",2255,2020-05-15 13:00:00,0.933
"2256",2256,2020-05-15 13:30:00,0.932
"2257",2257,2020-05-15 14:00:00,0.931
"2258",2258,2020-05-15 14:30:00,0.931
"2259",2259,2020-05-15 15:00:00,0.93
"2260",2260,2020-05-15 15:30:00,0.928
"2261",2261,2020-05-15 16:00:00,0.927
"2262",2262,2020-05-15 16:30:00,0.929
"2263",2263,2020-05-15 17:00:00,0.928
"2264",2264,2020-05-15 17:30:00,0.927
"2265",2265,2020-05-15 18:00:00,0.926
"2266",2266,2020-05-15 18:30:00,0.926
"2267",2267,2020-05-15 19:00:00,0.925
"2268",2268,2020-05-15 19:30:00,0.924
"2269",2269,2020-05-15 20:00:00,0.923
"2270",2270,2020-05-15 20:30:00,0.92
"2271",2271,2020-05-15 21:00:00,0.918
"2272",2272,2020-05-15 21:30:00,0.918
"2273",2273,2020-05-15 22:00:00,0.917
"2274",2274,2020-05-15 22:30:00,0.918
"2275",2275,2020-05-15 23:00:00,0.917
"2276",2276,2020-05-15 23:30:00,0.917
"2277",2277,2020-05-16 00:00:00,0.917
"2278",2278,2020-05-16 00:30:00,0.917
"2279",2279,2020-05-16 01:00:00,0.917
"2280",2280,2020-05-16 01:30:00,0.918
"2281",2281,2020-05-16 02:00:00,0.918
"2282",2282,2020-05-16 02:30:00,0.918
"2283",2283,2020-05-16 03:00:00,0.917
"2284",2284,2020-05-16 03:30:00,0.922
"2285",2285,2020-05-16 04:00:00,0.921
"2286",2286,2020-05-16 04:30:00,0.924
"2287",2287,2020-05-16 05:00:00,0.923
"2288",2288,2020-05-16 05:30:00,0.921
"2289",2289,2020-05-16 06:00:00,0.921
"2290",2290,2020-05-16 06:30:00,0.921
"2291",2291,2020-05-16 07:00:00,0.92
"2292",2292,2020-05-16 07:30:00,0.919
"2293",2293,2020-05-16 08:00:00,0.918
"2294",2294,2020-05-16 08:30:00,0.93
"2295",2295,2020-05-16 09:00:00,0.93
"2296",2296,2020-05-16 09:30:00,0.93
"2297",2297,2020-05-16 10:00:00,0.93
"2298",2298,2020-05-16 10:30:00,0.93
"2299",2299,2020-05-16 11:00:00,0.93
"2300",2300,2020-05-16 11:30:00,0.93
"2301",2301,2020-05-16 12:00:00,0.93
"2302",2302,2020-05-16 12:30:00,0.93
"2303",2303,2020-05-16 13:00:00,0.93
"2304",2304,2020-05-16 13:30:00,0.93
"2305",2305,2020-05-16 14:00:00,0.93
"2306",2306,2020-05-16 14:30:00,0.93
"2307",2307,2020-05-16 15:00:00,0.93
"2308",2308,2020-05-16 15:30:00,0.93
"2309",2309,2020-05-16 16:00:00,0.93
"2310",2310,2020-05-16 16:30:00,0.93
"2311",2311,2020-05-16 17:00:00,0.93
"2312",2312,2020-05-16 17:30:00,0.93
"2313",2313,2020-05-16 18:00:00,0.93
"2314",2314,2020-05-16 18:30:00,0.928
"2315",2315,2020-05-16 19:00:00,0.93
"2316",2316,2020-05-16 19:30:00,0.93
"2317",2317,2020-05-16 20:00:00,0.93
"2318",2318,2020-05-16 20:30:00,0.929
"2319",2319,2020-05-16 21:00:00,0.93
"2320",2320,2020-05-16 21:30:00,0.93
"2321",2321,2020-05-16 22:00:00,0.93
"2322",2322,2020-05-16 22:30:00,0.93
"2323",2323,2020-05-16 23:00:00,0.93
"2324",2324,2020-05-16 23:30:00,0.93
"2325",2325,2020-05-17 00:00:00,0.93
"2326",2326,2020-05-17 00:30:00,0.929
"2327",2327,2020-05-17 01:00:00,0.93
"2328",2328,2020-05-17 01:30:00,0.93
"2329",2329,2020-05-17 02:00:00,0.93
"2330",2330,2020-05-17 02:30:00,0.93
"2331",2331,2020-05-17 03:00:00,0.93
"2332",2332,2020-05-17 03:30:00,0.93
"2333",2333,2020-05-17 04:00:00,0.93
"2334",2334,2020-05-17 04:30:00,0.93
"2335",2335,2020-05-17 05:00:00,0.93
"2336",2336,2020-05-17 05:30:00,0.93
"2337",2337,2020-05-17 06:00:00,0.93
"2338",2338,2020-05-17 06:30:00,0.93
"2339",2339,2020-05-17 07:00:00,0.93
"2340",2340,2020-05-17 07:30:00,0.93
"2341",2341,2020-05-17 08:00:00,0.93
"2342",2342,2020-05-17 08:30:00,0.929
"2343",2343,2020-05-17 09:00:00,0.93
"2344",2344,2020-05-17 09:30:00,0.93
"2345",2345,2020-05-17 10:00:00,0.93
"2346",2346,2020-05-17 10:30:00,0.93
"2347",2347,2020-05-17 11:00:00,0.928
"2348",2348,2020-05-17 11:30:00,0.923
"2349",2349,2020-05-17 12:00:00,0.925
"2350",2350,2020-05-17 12:30:00,0.93
"2351",2351,2020-05-17 13:00:00,0.93
"2352",2352,2020-05-17 13:30:00,0.93
"2353",2353,2020-05-17 14:00:00,0.93
"2354",2354,2020-05-17 14:30:00,0.93
"2355",2355,2020-05-17 15:00:00,0.93
"2356",2356,2020-05-17 15:30:00,0.93
"2357",2357,2020-05-17 16:00:00,0.93
"2358",2358,2020-05-17 16:30:00,0.93
"2359",2359,2020-05-17 17:00:00,0.93
"2360",2360,2020-05-17 17:30:00,0.93
"2361",2361,2020-05-17 18:00:00,0.93
"2362",2362,2020-05-17 18:30:00,0.93
"2363",2363,2020-05-17 19:00:00,0.93
"2364",2364,2020-05-17 19:30:00,0.93
"2365",2365,2020-05-17 20:00:00,0.93
"2366",2366,2020-05-17 20:30:00,0.93
"2367",2367,2020-05-17 21:00:00,0.93
"2368",2368,2020-05-17 21:30:00,0.93
"2369",2369,2020-05-17 22:00:00,0.93
"2370",2370,2020-05-17 22:30:00,0.93
"2371",2371,2020-05-17 23:00:00,0.93
"2372",2372,2020-05-17 23:30:00,0.93
"2373",2373,2020-05-18 00:00:00,0.93
"2374",2374,2020-05-18 00:30:00,0.93
"2375",2375,2020-05-18 01:00:00,0.93
"2376",2376,2020-05-18 01:30:00,0.93
"2377",2377,2020-05-18 02:00:00,0.93
"2378",2378,2020-05-18 02:30:00,0.93
"2379",2379,2020-05-18 03:00:00,0.93
"2380",2380,2020-05-18 03:30:00,0.93
"2381",2381,2020-05-18 04:00:00,0.93
"2382",2382,2020-05-18 04:30:00,0.93
"2383",2383,2020-05-18 05:00:00,0.93
"2384",2384,2020-05-18 05:30:00,0.93
"2385",2385,2020-05-18 06:00:00,0.93
"2386",2386,2020-05-18 06:30:00,0.93
"2387",2387,2020-05-18 07:00:00,0.93
"2388",2388,2020-05-18 07:30:00,0.93
"2389",2389,2020-05-18 08:00:00,0.93
"2390",2390,2020-05-18 08:30:00,0.93
"2391",2391,2020-05-18 09:00:00,0.93
"2392",2392,2020-05-18 09:30:00,0.93
"2393",2393,2020-05-18 10:00:00,0.93
"2394",2394,2020-05-18 10:30:00,0.93
"2395",2395,2020-05-18 11:00:00,0.93
"2396",2396,2020-05-18 11:30:00,0.93
"2397",2397,2020-05-18 12:00:00,0.93
"2398",2398,2020-05-18 12:30:00,0.93
"2399",2399,2020-05-18 13:00:00,0.93
"2400",2400,2020-05-18 13:30:00,0.93
"2401",2401,2020-05-18 14:00:00,0.93
"2402",2402,2020-05-18 14:30:00,0.93
"2403",2403,2020-05-18 15:00:00,0.93
"2404",2404,2020-05-18 15:30:00,0.93
"2405",2405,2020-05-18 16:00:00,0.93
"2406",2406,2020-05-18 16:30:00,0.93
"2407",2407,2020-05-18 17:00:00,0.93
"2408",2408,2020-05-18 17:30:00,0.93
"2409",2409,2020-05-18 18:00:00,0.93
"2410",2410,2020-05-18 18:30:00,0.93
"2411",2411,2020-05-18 19:00:00,0.93
"2412",2412,2020-05-18 19:30:00,0.93
"2413",2413,2020-05-18 20:00:00,0.93
"2414",2414,2020-05-18 20:30:00,0.93
"2415",2415,2020-05-18 21:00:00,0.93
"2416",2416,2020-05-18 21:30:00,0.93
"2417",2417,2020-05-18 22:00:00,0.93
"2418",2418,2020-05-18 22:30:00,0.93
"2419",2419,2020-05-18 23:00:00,0.93
"2420",2420,2020-05-18 23:30:00,0.93
"2421",2421,2020-05-19 00:00:00,0.93
"2422",2422,2020-05-19 00:30:00,0.93
"2423",2423,2020-05-19 01:00:00,0.93
"2424",2424,2020-05-19 01:30:00,0.93
"2425",2425,2020-05-19 02:00:00,0.93
"2426",2426,2020-05-19 02:30:00,0.93
"2427",2427,2020-05-19 03:00:00,0.93
"2428",2428,2020-05-19 03:30:00,0.93
"2429",2429,2020-05-19 04:00:00,0.93
"2430",2430,2020-05-19 04:30:00,0.93
"2431",2431,2020-05-19 05:00:00,0.928
"2432",2432,2020-05-19 05:30:00,0.927
"2433",2433,2020-05-19 06:00:00,0.927
"2434",2434,2020-05-19 06:30:00,0.926
"2435",2435,2020-05-19 07:00:00,0.925
"2436",2436,2020-05-19 07:30:00,0.917
"2437",2437,2020-05-19 08:00:00,0.908
"2438",2438,2020-05-19 08:30:00,0.902
"2439",2439,2020-05-19 09:00:00,0.904
"2440",2440,2020-05-19 09:30:00,0.908
"2441",2441,2020-05-19 10:00:00,0.922
"2442",2442,2020-05-19 10:30:00,0.925
"2443",2443,2020-05-19 11:00:00,0.928
"2444",2444,2020-05-19 11:30:00,0.927
"2445",2445,2020-05-19 12:00:00,0.929
"2446",2446,2020-05-19 12:30:00,0.929
"2447",2447,2020-05-19 13:00:00,0.93
"2448",2448,2020-05-19 13:30:00,0.933
"2449",2449,2020-05-19 14:00:00,0.934
"2450",2450,2020-05-19 14:30:00,0.937
"2451",2451,2020-05-19 15:00:00,0.935
"2452",2452,2020-05-19 15:30:00,0.932
"2453",2453,2020-05-19 16:00:00,0.936
"2454",2454,2020-05-19 16:30:00,0.931
"2455",2455,2020-05-19 17:00:00,0.93
"2456",2456,2020-05-19 17:30:00,0.93
"2457",2457,2020-05-19 18:00:00,0.929
"2458",2458,2020-05-19 18:30:00,0.933
"2459",2459,2020-05-19 19:00:00,0.93
"2460",2460,2020-05-19 19:30:00,0.932
"2461",2461,2020-05-19 20:00:00,0.933
"2462",2462,2020-05-19 20:30:00,0.932
"2463",2463,2020-05-19 21:00:00,0.932
"2464",2464,2020-05-19 21:30:00,0.93
"2465",2465,2020-05-19 22:00:00,0.933
"2466",2466,2020-05-19 22:30:00,0.931
"2467",2467,2020-05-19 23:00:00,0.933
"2468",2468,2020-05-19 23:30:00,0.934
"2469",2469,2020-05-20 00:00:00,0.929
"2470",2470,2020-05-20 00:30:00,0.931
"2471",2471,2020-05-20 01:00:00,0.934
"2472",2472,2020-05-20 01:30:00,0.932
"2473",2473,2020-05-20 02:00:00,0.933
"2474",2474,2020-05-20 02:30:00,0.933
"2475",2475,2020-05-20 03:00:00,0.931
"2476",2476,2020-05-20 03:30:00,0.933
"2477",2477,2020-05-20 04:00:00,0.93
"2478",2478,2020-05-20 04:30:00,0.93
"2479",2479,2020-05-20 05:00:00,0.93
"2480",2480,2020-05-20 05:30:00,0.93
"2481",2481,2020-05-20 06:00:00,0.93
"2482",2482,2020-05-20 06:30:00,0.93
"2483",2483,2020-05-20 07:00:00,0.93
"2484",2484,2020-05-20 07:30:00,0.93
"2485",2485,2020-05-20 08:00:00,0.93
"2486",2486,2020-05-20 08:30:00,0.93
"2487",2487,2020-05-20 09:00:00,0.93
"2488",2488,2020-05-20 09:30:00,0.93
"2489",2489,2020-05-20 10:00:00,0.93
"2490",2490,2020-05-20 10:30:00,0.93
"2491",2491,2020-05-20 11:00:00,0.93
"2492",2492,2020-05-20 11:30:00,1.281
"2493",2493,2020-05-20 12:00:00,1.284
"2494",2494,2020-05-20 12:30:00,1.286
"2495",2495,2020-05-20 13:00:00,1.288
"2496",2496,2020-05-20 13:30:00,1.289
"2497",2497,2020-05-20 14:00:00,1.29
"2498",2498,2020-05-20 14:30:00,1.291
"2499",2499,2020-05-20 15:00:00,1.292
"2500",2500,2020-05-20 15:30:00,1.295
"2501",2501,2020-05-20 16:00:00,1.299
"2502",2502,2020-05-20 16:30:00,1.305
"2503",2503,2020-05-20 17:00:00,1.311
"2504",2504,2020-05-20 17:30:00,1.316
"2505",2505,2020-05-20 18:00:00,1.321
"2506",2506,2020-05-20 18:30:00,1.326
"2507",2507,2020-05-20 19:00:00,1.331
"2508",2508,2020-05-20 19:30:00,1.336
"2509",2509,2020-05-20 20:00:00,1.341
"2510",2510,2020-05-20 20:30:00,1.345
"2511",2511,2020-05-20 21:00:00,1.349
"2512",2512,2020-05-20 21:30:00,1.353
"2513",2513,2020-05-20 22:00:00,1.354
"2514",2514,2020-05-20 22:30:00,1.356
"2515",2515,2020-05-20 23:00:00,1.358
"2516",2516,2020-05-20 23:30:00,1.36
"2517",2517,2020-05-21 00:00:00,1.361
"2518",2518,2020-05-21 00:30:00,1.363
"2519",2519,2020-05-21 01:00:00,1.364
"2520",2520,2020-05-21 01:30:00,1.365
"2521",2521,2020-05-21 02:00:00,1.367
"2522",2522,2020-05-21 02:30:00,1.368
"2523",2523,2020-05-21 03:00:00,1.368
"2524",2524,2020-05-21 03:30:00,1.368
"2525",2525,2020-05-21 04:00:00,1.368
"2526",2526,2020-05-21 04:30:00,1.368
"2527",2527,2020-05-21 05:00:00,1.367
"2528",2528,2020-05-21 05:30:00,1.365
"2529",2529,2020-05-21 06:00:00,1.364
"2530",2530,2020-05-21 06:30:00,1.363
"2531",2531,2020-05-21 07:00:00,1.362
"2532",2532,2020-05-21 07:30:00,1.36
"2533",2533,2020-05-21 08:00:00,1.359
"2534",2534,2020-05-21 08:30:00,1.358
"2535",2535,2020-05-21 09:00:00,1.356
"2536",2536,2020-05-21 09:30:00,1.355
"2537",2537,2020-05-21 10:00:00,1.354
"2538",2538,2020-05-21 10:30:00,1.354
"2539",2539,2020-05-21 11:00:00,1.354
"2540",2540,2020-05-21 11:30:00,1.355
"2541",2541,2020-05-21 12:00:00,1.357
"2542",2542,2020-05-21 12:30:00,1.362
"2543",2543,2020-05-21 13:00:00,1.369
"2544",2544,2020-05-21 13:30:00,1.377
"2545",2545,2020-05-21 14:00:00,1.384
"2546",2546,2020-05-21 14:30:00,1.393
"2547",2547,2020-05-21 15:00:00,1.401
"2548",2548,2020-05-21 15:30:00,1.409
"2549",2549,2020-05-21 16:00:00,1.417
"2550",2550,2020-05-21 16:30:00,1.423
"2551",2551,2020-05-21 17:00:00,1.43
"2552",2552,2020-05-21 17:30:00,1.436
"2553",2553,2020-05-21 18:00:00,1.441
"2554",2554,2020-05-21 18:30:00,1.446
"2555",2555,2020-05-21 19:00:00,1.446
"2556",2556,2020-05-21 19:30:00,1.448
"2557",2557,2020-05-21 20:00:00,1.452
"2558",2558,2020-05-21 20:30:00,1.454
"2559",2559,2020-05-21 21:00:00,1.457
"2560",2560,2020-05-21 21:30:00,1.457
"2561",2561,2020-05-21 22:00:00,1.459
"2562",2562,2020-05-21 22:30:00,1.462
"2563",2563,2020-05-21 23:00:00,1.467
"2564",2564,2020-05-21 23:30:00,1.471
"2565",2565,2020-05-22 00:00:00,1.474
"2566",2566,2020-05-22 00:30:00,1.478
"2567",2567,2020-05-22 01:00:00,1.481
"2568",2568,2020-05-22 01:30:00,1.484
"2569",2569,2020-05-22 02:00:00,1.488
"2570",2570,2020-05-22 02:30:00,1.49
"2571",2571,2020-05-22 03:00:00,1.492
"2572",2572,2020-05-22 03:30:00,1.493
"2573",2573,2020-05-22 04:00:00,1.493
"2574",2574,2020-05-22 04:30:00,1.494
"2575",2575,2020-05-22 05:00:00,1.494
"2576",2576,2020-05-22 05:30:00,1.494
"2577",2577,2020-05-22 06:00:00,1.494
"2578",2578,2020-05-22 06:30:00,1.494
"2579",2579,2020-05-22 07:00:00,1.495
"2580",2580,2020-05-22 07:30:00,1.494
"2581",2581,2020-05-22 08:00:00,1.494
"2582",2582,2020-05-22 08:30:00,1.494
"2583",2583,2020-05-22 09:00:00,1.493
"2584",2584,2020-05-22 09:30:00,1.493
"2585",2585,2020-05-22 10:00:00,1.493
"2586",2586,2020-05-22 10:30:00,1.492
"2587",2587,2020-05-22 11:00:00,1.492
"2588",2588,2020-05-22 11:30:00,1.493
"2589",2589,2020-05-22 12:00:00,1.494
"2590",2590,2020-05-22 12:30:00,1.498
"2591",2591,2020-05-22 13:00:00,1.502
"2592",2592,2020-05-22 13:30:00,1.507
"2593",2593,2020-05-22 14:00:00,1.513
"2594",2594,2020-05-22 14:30:00,1.518
"2595",2595,2020-05-22 15:00:00,1.525
"2596",2596,2020-05-22 15:30:00,1.531
"2597",2597,2020-05-22 16:00:00,1.537
"2598",2598,2020-05-22 16:30:00,1.544
"2599",2599,2020-05-22 17:00:00,1.548
"2600",2600,2020-05-22 17:30:00,1.554
"2601",2601,2020-05-22 18:00:00,1.558
"2602",2602,2020-05-22 18:30:00,1.563
"2603",2603,2020-05-22 19:00:00,1.567
"2604",2604,2020-05-22 19:30:00,1.571
"2605",2605,2020-05-22 20:00:00,1.575
"2606",2606,2020-05-22 20:30:00,1.579
"2607",2607,2020-05-22 21:00:00,1.584
"2608",2608,2020-05-22 21:30:00,1.588
"2609",2609,2020-05-22 22:00:00,1.592
"2610",2610,2020-05-22 22:30:00,1.595
"2611",2611,2020-05-22 23:00:00,1.598
"2612",2612,2020-05-22 23:30:00,1.601
"2613",2613,2020-05-23 00:00:00,1.603
"2614",2614,2020-05-23 00:30:00,1.605
"2615",2615,2020-05-23 01:00:00,1.607
"2616",2616,2020-05-23 01:30:00,1.609
"2617",2617,2020-05-23 02:00:00,1.61
"2618",2618,2020-05-23 02:30:00,1.612
"2619",2619,2020-05-23 03:00:00,1.613
"2620",2620,2020-05-23 03:30:00,1.614
"2621",2621,2020-05-23 04:00:00,1.616
"2622",2622,2020-05-23 04:30:00,1.618
"2623",2623,2020-05-23 05:00:00,1.619
"2624",2624,2020-05-23 05:30:00,1.619
"2625",2625,2020-05-23 06:00:00,1.619
"2626",2626,2020-05-23 06:30:00,1.619
"2627",2627,2020-05-23 07:00:00,1.619
"2628",2628,2020-05-23 07:30:00,1.619
"2629",2629,2020-05-23 08:00:00,1.619
"2630",2630,2020-05-23 08:30:00,1.618
"2631",2631,2020-05-23 09:00:00,1.618
"2632",2632,2020-05-23 09:30:00,1.619
"2633",2633,2020-05-23 10:00:00,1.619
"2634",2634,2020-05-23 10:30:00,1.623
"2635",2635,2020-05-23 11:00:00,1.626
"2636",2636,2020-05-23 11:30:00,1.631
"2637",2637,2020-05-23 12:00:00,1.637
"2638",2638,2020-05-23 12:30:00,1.645
"2639",2639,2020-05-23 13:00:00,1.653
"2640",2640,2020-05-23 13:30:00,1.662
"2641",2641,2020-05-23 14:00:00,1.673
"2642",2642,2020-05-23 14:30:00,1.681
"2643",2643,2020-05-23 15:00:00,1.687
"2644",2644,2020-05-23 15:30:00,1.694
"2645",2645,2020-05-23 16:00:00,1.7
"2646",2646,2020-05-23 16:30:00,1.705
"2647",2647,2020-05-23 17:00:00,1.708
"2648",2648,2020-05-23 17:30:00,1.712
"2649",2649,2020-05-23 18:00:00,1.717
"2650",2650,2020-05-23 18:30:00,1.723
"2651",2651,2020-05-23 19:00:00,1.728
"2652",2652,2020-05-23 19:30:00,1.734
"2653",2653,2020-05-23 20:00:00,1.741
"2654",2654,2020-05-23 20:30:00,1.75
"2655",2655,2020-05-23 21:00:00,1.76
"2656",2656,2020-05-23 21:30:00,1.771
"2657",2657,2020-05-23 22:00:00,1.779
"2658",2658,2020-05-23 22:30:00,1.788
"2659",2659,2020-05-23 23:00:00,1.796
"2660",2660,2020-05-23 23:30:00,1.804
"2661",2661,2020-05-24 00:00:00,1.81
"2662",2662,2020-05-24 00:30:00,1.817
"2663",2663,2020-05-24 01:00:00,1.823
"2664",2664,2020-05-24 01:30:00,1.828
"2665",2665,2020-05-24 02:00:00,1.833
"2666",2666,2020-05-24 02:30:00,1.839
"2667",2667,2020-05-24 03:00:00,1.844
"2668",2668,2020-05-24 03:30:00,1.849
"2669",2669,2020-05-24 04:00:00,1.854
"2670",2670,2020-05-24 04:30:00,1.859
"2671",2671,2020-05-24 05:00:00,1.864
"2672",2672,2020-05-24 05:30:00,1.868
"2673",2673,2020-05-24 06:00:00,1.873
"2674",2674,2020-05-24 06:30:00,1.878
"2675",2675,2020-05-24 07:00:00,1.883
"2676",2676,2020-05-24 07:30:00,1.889
"2677",2677,2020-05-24 08:00:00,1.893
"2678",2678,2020-05-24 08:30:00,1.899
"2679",2679,2020-05-24 09:00:00,1.904
"2680",2680,2020-05-24 09:30:00,1.909
"2681",2681,2020-05-24 10:00:00,1.915
"2682",2682,2020-05-24 10:30:00,1.922
"2683",2683,2020-05-24 11:00:00,1.929
"2684",2684,2020-05-24 11:30:00,1.938
"2685",2685,2020-05-24 12:00:00,1.949
"2686",2686,2020-05-24 12:30:00,1.962
"2687",2687,2020-05-24 13:00:00,1.975
"2688",2688,2020-05-24 13:30:00,1.99
"2689",2689,2020-05-24 14:00:00,2.001
"2690",2690,2020-05-24 14:30:00,2.011
"2691",2691,2020-05-24 15:00:00,2.019
"2692",2692,2020-05-24 15:30:00,2.027
"2693",2693,2020-05-24 16:00:00,2.035
"2694",2694,2020-05-24 16:30:00,2.044
"2695",2695,2020-05-24 17:00:00,2.052
"2696",2696,2020-05-24 17:30:00,2.062
"2697",2697,2020-05-24 18:00:00,2.071
"2698",2698,2020-05-24 18:30:00,2.081
"2699",2699,2020-05-24 19:00:00,2.09
"2700",2700,2020-05-24 19:30:00,2.1
"2701",2701,2020-05-24 20:00:00,2.111
"2702",2702,2020-05-24 20:30:00,2.121
"2703",2703,2020-05-24 21:00:00,2.132
"2704",2704,2020-05-24 21:30:00,2.142
"2705",2705,2020-05-24 22:00:00,2.152
"2706",2706,2020-05-24 22:30:00,2.164
"2707",2707,2020-05-24 23:00:00,2.174
"2708",2708,2020-05-24 23:30:00,2.186
"2709",2709,2020-05-25 00:00:00,2.196
"2710",2710,2020-05-25 00:30:00,2.205
"2711",2711,2020-05-25 01:00:00,2.212
"2712",2712,2020-05-25 01:30:00,2.22
"2713",2713,2020-05-25 02:00:00,2.228
"2714",2714,2020-05-25 02:30:00,2.236
"2715",2715,2020-05-25 03:00:00,2.241
"2716",2716,2020-05-25 03:30:00,2.247
"2717",2717,2020-05-25 04:00:00,2.253
"2718",2718,2020-05-25 04:30:00,2.258
"2719",2719,2020-05-25 05:00:00,2.267
"2720",2720,2020-05-25 05:30:00,2.272
"2721",2721,2020-05-25 06:00:00,2.278
"2722",2722,2020-05-25 06:30:00,2.28
"2723",2723,2020-05-25 07:00:00,2.284
"2724",2724,2020-05-25 07:30:00,2.286
"2725",2725,2020-05-25 08:00:00,2.29
"2726",2726,2020-05-25 08:30:00,2.293
"2727",2727,2020-05-25 09:00:00,2.297
"2728",2728,2020-05-25 09:30:00,2.302
"2729",2729,2020-05-25 10:00:00,2.311
"2730",2730,2020-05-25 10:30:00,2.316
"2731",2731,2020-05-25 11:00:00,2.323
"2732",2732,2020-05-25 11:30:00,2.33
"2733",2733,2020-05-25 12:00:00,2.336
"2734",2734,2020-05-25 12:30:00,2.339
"2735",2735,2020-05-25 13:00:00,2.341
"2736",2736,2020-05-25 13:30:00,2.345
"2737",2737,2020-05-25 14:00:00,2.346
"2738",2738,2020-05-25 14:30:00,2.349
"2739",2739,2020-05-25 15:00:00,2.351
"2740",2740,2020-05-25 15:30:00,2.354
"2741",2741,2020-05-25 16:00:00,2.356
"2742",2742,2020-05-25 16:30:00,2.358
"2743",2743,2020-05-25 17:00:00,2.36
"2744",2744,2020-05-25 17:30:00,2.363
"2745",2745,2020-05-25 18:00:00,2.367
"2746",2746,2020-05-25 18:30:00,2.369
"2747",2747,2020-05-25 19:00:00,2.372
"2748",2748,2020-05-25 19:30:00,2.374
"2749",2749,2020-05-25 20:00:00,2.378
"2750",2750,2020-05-25 20:30:00,2.381
"2751",2751,2020-05-25 21:00:00,2.385
"2752",2752,2020-05-25 21:30:00,2.391
"2753",2753,2020-05-25 22:00:00,2.399
"2754",2754,2020-05-25 22:30:00,2.405
"2755",2755,2020-05-25 23:00:00,2.412
"2756",2756,2020-05-25 23:30:00,2.417
"2757",2757,2020-05-26 00:00:00,2.422
"2758",2758,2020-05-26 00:30:00,2.429
"2759",2759,2020-05-26 01:00:00,2.436
"2760",2760,2020-05-26 01:30:00,2.442
"2761",2761,2020-05-26 02:00:00,2.448
"2762",2762,2020-05-26 02:30:00,2.452
"2763",2763,2020-05-26 03:00:00,2.456
"2764",2764,2020-05-26 03:30:00,2.46
"2765",2765,2020-05-26 04:00:00,2.461
"2766",2766,2020-05-26 04:30:00,2.463
"2767",2767,2020-05-26 05:00:00,2.465
"2768",2768,2020-05-26 05:30:00,2.469
"2769",2769,2020-05-26 06:00:00,2.47
"2770",2770,2020-05-26 06:30:00,2.47
"2771",2771,2020-05-26 07:00:00,2.47
"2772",2772,2020-05-26 07:30:00,2.47
"2773",2773,2020-05-26 08:00:00,2.468
"2774",2774,2020-05-26 08:30:00,2.466
"2775",2775,2020-05-26 09:00:00,2.463
"2776",2776,2020-05-26 09:30:00,2.461
"2777",2777,2020-05-26 10:00:00,2.46
"2778",2778,2020-05-26 10:30:00,2.459
"2779",2779,2020-05-26 11:00:00,2.459
"2780",2780,2020-05-26 11:30:00,2.459
"2781",2781,2020-05-26 12:00:00,2.459
"2782",2782,2020-05-26 12:30:00,2.459
"2783",2783,2020-05-26 13:00:00,2.459
"2784",2784,2020-05-26 13:30:00,2.458
"2785",2785,2020-05-26 14:00:00,2.457
"2786",2786,2020-05-26 14:30:00,2.455
"2787",2787,2020-05-26 15:00:00,2.45
"2788",2788,2020-05-26 15:30:00,2.446
"2789",2789,2020-05-26 16:00:00,2.442
"2790",2790,2020-05-26 16:30:00,2.437
"2791",2791,2020-05-26 17:00:00,2.434
"2792",2792,2020-05-26 17:30:00,2.431
"2793",2793,2020-05-26 18:00:00,2.427
"2794",2794,2020-05-26 18:30:00,2.426
